ssyk96_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk96_1	ssyk96_2	ssyk96_3
9210 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske	2019	18.172232	.21086535	5.3580432	.23239906	.048516814	.27624705	.07851135	.053822793	.013755677	.16269466	.51434368	2.7	3.27	66.050003	9.8000002	3.8399999	3.8399999	3.27	3.27	2.7	2.4100001	2.98	9 Arbete utan krav på särskild yrkesutbildning	92 Arbete inom lantbruk m.m. utan krav på särskild yrkesutbildning	921 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske
9210 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske	2020	19.712158	.2108949	5.391717	.28402656	.057634644	.33193305	.079581693	.13236427	.01520215	.18317367	.78059202	2.4100001	3.27	66.050003	9.8000002	3.8399999	3.8399999	3.27	3.27	2.7	2.4100001	2.1300001	9 Arbete utan krav på särskild yrkesutbildning	92 Arbete inom lantbruk m.m. utan krav på särskild yrkesutbildning	921 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske
9210 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske	2021	21.109491	.2109625	5.3968515	.33582324	.10201662	.42712188	.084057346	.15888439	.01584406	.19335473	1.0026009	2.1300001	3.27	66.050003	9.8000002	3.8399999	3.8399999	3.27	3.27	2.7	2.4100001	2.1300001	9 Arbete utan krav på särskild yrkesutbildning	92 Arbete inom lantbruk m.m. utan krav på särskild yrkesutbildning	921 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske
9210 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske	2022	22.417908	.21096256	5.4126248	.34699655	.11633811	.44659293	.099679567	.31139305	.016154978	.20791931	1.2833638	2.1300001	3.27	66.050003	9.8000002	3.8399999	3.8399999	3.27	3.27	2.7	2.4100001	2.98	9 Arbete utan krav på särskild yrkesutbildning	92 Arbete inom lantbruk m.m. utan krav på särskild yrkesutbildning	921 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske
9210 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske	2023	24.149935	.21096262	5.4167647	.34921908	.15856889	.4485628	.16312516	.40372497	.016335871	.35677028	1.4045881	2.1300001	3.27	66.050003	9.8000002	3.8399999	3.8399999	3.27	3.27	2.7	2.4100001	2.98	9 Arbete utan krav på särskild yrkesutbildning	92 Arbete inom lantbruk m.m. utan krav på särskild yrkesutbildning	921 Medhjälpare inom jordbruk, trädgård, skogsbruk och fiske
9310 Grovarbetare inom bygg och anläggning	2010	.18779862	.062306374		.020105407						.0017709811		1.5599999	2.1300001		7.8099999						.70999998		9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2011	.31188887	.12399045		.023938349						.0035419622		1.5599999	2.1300001		7.8099999						.70999998		9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2012	.45817065	.13402668		.061546475				.00018072982		.0091821197	.00018072982	1.5599999	2.1300001		7.8099999				1.28		.70999998	1.28	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2013	3.0567415	.14406289	1.5839105	.0872778				.00050511223		.014822278	.00050511223	27.98	2.1300001	69.18	7.8099999				1.28		.70999998	1.28	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2014	4.9988055	.15409912	2.526607	.11411772			.0010763218	.0043777572		.018910099	.0043777572	24.57	2.1300001	69.18	7.8099999			.99000001	1.28		.70999998	1.28	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2015	8.1786089	.16503489	3.4693034	.14433408		.016291667	.0018086424	.0079271821	.0011508029	.10086902	.039402172	10.09	2.1300001	69.18	7.8099999		4.1199999	.99000001	1.28	.43000001	.70999998	.43000001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2016	11.562657	.20489001	3.7370527	.14751609	.031732772	.21100697	.047361925	.013176452	.0032606919	.11423954	.30320114	2.1300001	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	1.85	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2017	11.934604	.20625277	3.7612214	.16427021	.043781415	.21103689	.048656225	.014104261	.004708623	.1189492	.30449155	2.1300001	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	1.85	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2018	13.868393	.20636699	4.3090258	.17400205	.043803923	.24953721	.051144097	.033484705	.0065192925	.13085133	.41691282	2.1300001	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	1.5599999	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2019	17.92042	.2064269	5.4191742	.22862715	.04726994	.27832487	.068878397	.047994621	.012610966	.15596464	.50101799	2.1300001	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	.99000001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2020	19.402763	.20645584	5.4532323	.27941674	.056153446	.33442974	.069817416	.11803129	.013937067	.17559651	.75232029	1.85	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	.43000001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2021	20.754095	.206522	5.4584255	.33037272	.099394821	.43033451	.073743924	.14167969	.014525561	.18535641	.96696156	1.85	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	.43000001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2022	21.985867	.20652208	5.4743791	.34136468	.11334825	.44995204	.087449379	.27767402	.014810604	.19931853	1.225704	1.5599999	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	.43000001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9310 Grovarbetare inom bygg och anläggning	2023	23.603678	.20652214	5.4785662	.34355116	.15449372	.45193672	.14311053	.36000782	.014976444	.34201214	1.335546	1.5599999	2.1300001	69.18	7.8099999	2.1300001	4.1199999	.99000001	1.28	.43000001	.70999998	.70999998	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	931 Grovarbetare inom bygg och anläggning
9320 Handpaketerare och andra fabriksarbetare	2010	.20378323	.068925753		.020512855						.0021056114		7.5300002	13.49		10.37						10.37		9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2011	.34032017	.1371631		.024423473						.0042112228		7.8099999	13.49		10.37						10.37		9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2012	.49862248	.14826557		.062793754				.00022649005		.010917099	.00022649005	6.6799998	13.49		10.37				9.2299995		10.37	9.2299995	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2013	3.3354921	.15936802	1.7296451	.089046538				.00063300517		.017622974	.00063300517	56.959999	13.49	86.510002	10.37				9.2299995		10.37	9.2299995	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2014	5.4707203	.17047049	2.7590785	.11643038			.0013534802	.0054861926		.022483196	.0054861926	56.68	13.49	86.510002	10.37			8.1000004	9.2299995		10.37	9.2299995	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2015	8.9733477	.18256807	3.7885118	.1472591		.015622148	.002274377	.009934322	.0014435924	.11992841	.042174693	41.34	13.49	86.510002	10.37		2.1300001	8.1000004	9.2299995	10.09	10.37	4.6900001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2016	12.66014	.22665736	4.0808969	.15050559	.033588562	.20233552	.059557855	.016512694	.0040902831	.13582531	.3053335	18.889999	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	2.7	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2017	13.072053	.2281649	4.1072888	.16759925	.046341833	.20236421	.061185449	.01767542	.0059065996	.14142488	.30688903	17.76	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	2.7	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2018	15.200926	.22829126	4.7054963	.17752831	.046365656	.23928232	.064313956	.041962933	.0081779435	.15557593	.42778951	17.190001	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	3.55	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2019	19.67573	.22835754	5.9177895	.23326041	.050034374	.26688695	.086614929	.060146719	.015819473	.18543445	.518242	16.049999	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	3.8399999	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2020	21.309656	.22838955	5.9549813	.28507927	.059437402	.32068613	.087795757	.14791647	.017482962	.20877579	.79679996	14.63	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	4.6900001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2021	22.762901	.22846274	5.9606519	.3370679	.10520762	.41264966	.092733361	.17755258	.018221181	.22037986	1.0224741	11.51	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	4.6900001	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2022	24.173985	.22846282	5.9780736	.34828264	.11997707	.43146098	.10996804	.34798026	.018578747	.23698013	1.3245898	10.37	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	4.9699998	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
9320 Handpaketerare och andra fabriksarbetare	2023	26.075155	.22846289	5.982646	.35051343	.1635288	.43336412	.1799622	.45116076	.018786779	.40663597	1.4576092	8.9499998	13.49	86.510002	10.37	5.2600002	2.1300001	8.1000004	9.2299995	10.09	10.37	5.2600002	9 Arbete utan krav på särskild yrkesutbildning	93 Annat arbete utan krav på särskild yrkesutbildning	932 Handpaketerare och andra fabriksarbetare
